"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"08:06",1,"",0,"EX.KOM05 B",20000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"08:10",1,"",0,"EXC.KOM 04",24999,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"11:09",1,"",63.991,"CV06CRA B",18805,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"11:29",1,"",479.517,"CV05SXD B",30004,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"13:06",1,"",556.501,"CV04WBT B",24001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"13:36",1,"",0,"VOLA 14",6400,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"13:55",1,"",0,"VOL.LIE001",23500,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",09.10.2025,"14:42",1,"",0,"V.LIB003 B",21009,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"05:54",1,"",4,"UTILAJE B",30001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"06:02",1,"",7,"UTILAJE B",40001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"06:12",1,"",6,"UTILAJE B",45001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"06:23",1,"",8,"UTILAJE B",40003,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"06:39",1,"",3.153,"CV06CYJ B",10000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"06:47",1,"",0,"V.KOM002",25708,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"07:01",1,"",0,"EX.KOM06 B",33212,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"08:50",1,"",0,"EX.KOM002",25036,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"08:55",1,"",0,"EXC.KOM 04",20000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"08:59",1,"",0,"EX.KOM05 B",15037,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"10:42",1,"",388.404,"CV06ZVU B",8236,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",10.10.2025,"11:34",1,"",215.171,"CV06CUH B",20000,"Pag.",1
